fecha,year,mes,logo,color,procedencia,peso_mg,diametro_mm,divisible,imagen,imagen_rear,sustancia_1,valor_1_mg,unidad_1,sustancia_2,valor_2_mg,unidad_2,sustancia_3,valor_3_mg,unidad_3,sustancia_4,valor_4_mg,unidad_4,sustancia_5,valor_5_mg,unidad_5,sustancia_6,valor_6_mg,unidad_6,sustancia_7,valor_7_mg,unidad_7,sustancia_8,valor_8_mg,unidad_8,sustancia_9,valor_9_mg,unidad_9,sustancia_10,valor_10_mg,unidad_10,sustancia_11,valor_11_mg,unidad_11,ruta_imagen,ruta_imagen_rear
2025-05-28,2025,5,Punisher,Azul,Sevilla,357,12,1,https://api.energycontrol.org/pilltable/images/bcea58f601d99682ce0d4f629845c119.jpeg,https://api.energycontrol.org/pilltable/images/5075b00536ebe570c9fef9148b4dd83b.jpeg,MDMA,182.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\bcea58f601d99682ce0d4f629845c119.jpeg,imagenes\5075b00536ebe570c9fef9148b4dd83b.jpeg
2025-05-28,2025,5,NASA,Rosa,Málaga,190,11,no,https://api.energycontrol.org/pilltable/images/1f16ca766f12e9ec515ea43c37917104.jpeg,https://api.energycontrol.org/pilltable/images/5ea284c75fd97a99eefee247fe671152.jpeg,2C-B,7.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\1f16ca766f12e9ec515ea43c37917104.jpeg,imagenes\5ea284c75fd97a99eefee247fe671152.jpeg
2025-05-29,2025,5,Pop Smoke,Gris,Madrid,670,14,1,https://api.energycontrol.org/pilltable/images/5ace2a79c38a7d643b2a7693db27e4f4.jpeg,https://api.energycontrol.org/pilltable/images/c1ccbbbc7a25b4cec94d774ff1003b27.jpeg,MDMA,255.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\5ace2a79c38a7d643b2a7693db27e4f4.jpeg,imagenes\c1ccbbbc7a25b4cec94d774ff1003b27.jpeg
2025-05-29,2025,5,Faraón,Amarillo,Madrid,553,13,1,https://api.energycontrol.org/pilltable/images/7e95619f0832c749955da9e22eae17a5.jpeg,https://api.energycontrol.org/pilltable/images/837b7d3929549db49f814c9fec033e3c.jpeg,MDMA,145.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\7e95619f0832c749955da9e22eae17a5.jpeg,imagenes\837b7d3929549db49f814c9fec033e3c.jpeg
2025-05-29,2025,5,Escudo,Rosa,Barcelona,439,10,1,https://api.energycontrol.org/pilltable/images/c129dd91c7dd9378c55d90c1efddb52c.jpeg,https://api.energycontrol.org/pilltable/images/114d40fc9c4fa7fdea9a953231987394.jpeg,MDMA,178.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\c129dd91c7dd9378c55d90c1efddb52c.jpeg,imagenes\114d40fc9c4fa7fdea9a953231987394.jpeg
2025-05-29,2025,5,Tesla,Naranja,Madrid,378,11,1,https://api.energycontrol.org/pilltable/images/26c36e93016b6e05e9549ee248e95988.jpeg,https://api.energycontrol.org/pilltable/images/503c9f36f791bdd72e6c107100776ac4.jpeg,MDMA,139.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\26c36e93016b6e05e9549ee248e95988.jpeg,imagenes\503c9f36f791bdd72e6c107100776ac4.jpeg
2025-05-29,2025,5,Gas mask,Rosa,Madrid,450,12,1,https://api.energycontrol.org/pilltable/images/e22a684093c85875975157d940d7c1c5.jpeg,https://api.energycontrol.org/pilltable/images/6cae6a981f1e284a1b2c7db783e561cf.jpeg,MDMA,144.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\e22a684093c85875975157d940d7c1c5.jpeg,imagenes\6cae6a981f1e284a1b2c7db783e561cf.jpeg
2025-05-29,2025,5,UPS,Rosa,Madrid,512,8,1,https://api.energycontrol.org/pilltable/images/cfbb98ed855fba058e3f9d37974163d0.jpeg,https://api.energycontrol.org/pilltable/images/058a53dedb1ed8ff90c66028e2f207dc.jpeg,MDMA,139.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\cfbb98ed855fba058e3f9d37974163d0.jpeg,imagenes\058a53dedb1ed8ff90c66028e2f207dc.jpeg
2025-05-29,2025,5,Donkey Kong,Rosa,Madrid,400,8,1,https://api.energycontrol.org/pilltable/images/ee6d8c37101b0c7bea20fe7b9b88257c.jpeg,https://api.energycontrol.org/pilltable/images/0bbf6dbc3345f5f8e4ad19f998b130bd.jpeg,MDMA,180.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ee6d8c37101b0c7bea20fe7b9b88257c.jpeg,imagenes\0bbf6dbc3345f5f8e4ad19f998b130bd.jpeg
2025-05-29,2025,5,M&MS,Amarillo,Madrid,575,14,1,https://api.energycontrol.org/pilltable/images/0d7fd89951d68a27db9a9a8ab5e8c652.jpeg,https://api.energycontrol.org/pilltable/images/ef2fc5a8d40933ac1b9df8f61444fea7.jpeg,MDMA,106.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\0d7fd89951d68a27db9a9a8ab5e8c652.jpeg,imagenes\ef2fc5a8d40933ac1b9df8f61444fea7.jpeg
2025-06-03,2025,6,SoundCloud,Rosa,Barcelona,443,14,,https://api.energycontrol.org/pilltable/images/a22c21d05da2a9f597726b6a28abe0bb.jpeg,https://api.energycontrol.org/pilltable/images/5bf33028af7507b709c04c05d3d721f6.jpeg,MDMA,208.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a22c21d05da2a9f597726b6a28abe0bb.jpeg,imagenes\5bf33028af7507b709c04c05d3d721f6.jpeg
2025-06-03,2025,6,Pop Smoke,Naranja,Barcelona,584,17,1,https://api.energycontrol.org/pilltable/images/62deb5ca88d684ea857377c80370dc0a.jpeg,https://api.energycontrol.org/pilltable/images/a18371977240fd726e42e0c53d89a2d1.jpeg,MDMA,221.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\62deb5ca88d684ea857377c80370dc0a.jpeg,imagenes\a18371977240fd726e42e0c53d89a2d1.jpeg
2025-06-03,2025,6,kenzo,Rosa,Barcelona,462,10,1,https://api.energycontrol.org/pilltable/images/0c48beb971ce0d6e023e6f5a889989d4.jpeg,https://api.energycontrol.org/pilltable/images/522aa43ac98ced11460cdde33b7d9d09.jpeg,MDMA,212.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\0c48beb971ce0d6e023e6f5a889989d4.jpeg,imagenes\522aa43ac98ced11460cdde33b7d9d09.jpeg
2025-06-03,2025,6,Berghain,Rosa,Barcelona,459,12,2,https://api.energycontrol.org/pilltable/images/7b9d2dbed2f0e1b6ee39588a6aeb5c20.jpeg,https://api.energycontrol.org/pilltable/images/99c03a9f8bbb0d9828a3e08fd9dd7a43.jpeg,MDMA,201.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\7b9d2dbed2f0e1b6ee39588a6aeb5c20.jpeg,imagenes\99c03a9f8bbb0d9828a3e08fd9dd7a43.jpeg
2025-06-03,2025,6,SoundCloud,Naranja,Barcelona,451,14,no,https://api.energycontrol.org/pilltable/images/f9162be17f40d1a45fdc189ce6679b08.jpeg,https://api.energycontrol.org/pilltable/images/ba9bd959042f83777281d20d2d0731a8.jpeg,MDMA,167.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\f9162be17f40d1a45fdc189ce6679b08.jpeg,imagenes\ba9bd959042f83777281d20d2d0731a8.jpeg
2025-06-03,2025,6,Pop Smoke,Rosa,Barcelona,585,18,,https://api.energycontrol.org/pilltable/images/b726f79f936ea36eeb97dcb344ae3de2.jpeg,https://api.energycontrol.org/pilltable/images/d074f621644ff05652237797a542829f.jpeg,MDMA,163.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\b726f79f936ea36eeb97dcb344ae3de2.jpeg,imagenes\d074f621644ff05652237797a542829f.jpeg
2025-06-03,2025,6,SoundCloud,Rosa,Barcelona,493,5,1,https://api.energycontrol.org/pilltable/images/a34cf0f0428d4b5604084b9439629a26.jpeg,https://api.energycontrol.org/pilltable/images/e98a9f80b2a4c9190e3d4a4401bcd013.jpeg,MDMA,128.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a34cf0f0428d4b5604084b9439629a26.jpeg,imagenes\e98a9f80b2a4c9190e3d4a4401bcd013.jpeg
2025-06-03,2025,6,Búho-Panama,Rosa,Barcelona,468,12,no,https://api.energycontrol.org/pilltable/images/1b1842bf8c4587ec5362bfb8601a4ad5.jpeg,https://api.energycontrol.org/pilltable/images/c6ecfa52202e6a4c511fa232115021ed.jpeg,MDMA,103.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\1b1842bf8c4587ec5362bfb8601a4ad5.jpeg,imagenes\c6ecfa52202e6a4c511fa232115021ed.jpeg
2025-06-03,2025,6,Búho-Panama,Rosa,Barcelona,479,12,no,https://api.energycontrol.org/pilltable/images/701b6bc5bb187e0141dfad81fcbdafb5.jpeg,https://api.energycontrol.org/pilltable/images/71f88daabdb2a0e8fb3db0a2d7e59964.jpeg,MDMA,216.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\701b6bc5bb187e0141dfad81fcbdafb5.jpeg,imagenes\71f88daabdb2a0e8fb3db0a2d7e59964.jpeg
2025-06-03,2025,6,Tesla,Rosa,Barcelona,445,11,1,https://api.energycontrol.org/pilltable/images/315f780652e63f7a113982398b7645ad.jpeg,https://api.energycontrol.org/pilltable/images/0e92c43b7a33c0cf78c496221db72284.jpeg,MDMA,134.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\315f780652e63f7a113982398b7645ad.jpeg,imagenes\0e92c43b7a33c0cf78c496221db72284.jpeg
2025-06-03,2025,6,kenzo,Rosa,Barcelona,522,10,,https://api.energycontrol.org/pilltable/images/d769ed7a78f5a87ab88b51faf9c1d4c3.jpeg,https://api.energycontrol.org/pilltable/images/42ab47eefaf4ff0107a9cee58b9f0b74.jpeg,MDMA,235.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\d769ed7a78f5a87ab88b51faf9c1d4c3.jpeg,imagenes\42ab47eefaf4ff0107a9cee58b9f0b74.jpeg
2025-06-03,2025,6,Pop Smoke,Naranja,Barcelona,600,18,2,https://api.energycontrol.org/pilltable/images/0efce0ac5aa1403d63e61a332ac78636.jpeg,https://api.energycontrol.org/pilltable/images/e9af5a4122a41b9d5f373691bf069eec.jpeg,MDMA,150.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\0efce0ac5aa1403d63e61a332ac78636.jpeg,imagenes\e9af5a4122a41b9d5f373691bf069eec.jpeg
2025-06-04,2025,6,Mickey Mouse,Naranja,Barcelona,440,10,no,https://api.energycontrol.org/pilltable/images/3f09cfe70e0b6136c1707661ac44d59d.jpeg,https://api.energycontrol.org/pilltable/images/5c620c09f26f2f4f6c3ff16f309abf10.jpeg,MDMA,136.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\3f09cfe70e0b6136c1707661ac44d59d.jpeg,imagenes\5c620c09f26f2f4f6c3ff16f309abf10.jpeg
2025-06-04,2025,6,Diamante,Rosa,Barcelona,390,11,no,https://api.energycontrol.org/pilltable/images/314cf342102b5be77e1211ae1103c437.jpeg,https://api.energycontrol.org/pilltable/images/47b1a143fc2d56a1e3b7db825088fb6c.jpeg,MDMA,137.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\314cf342102b5be77e1211ae1103c437.jpeg,imagenes\47b1a143fc2d56a1e3b7db825088fb6c.jpeg
2025-06-04,2025,6,Tesla,Rosa,Barcelona,500,11,1,https://api.energycontrol.org/pilltable/images/6fd2a5f51b7d963591e24af0deacafb4.jpeg,https://api.energycontrol.org/pilltable/images/9d2abf0d53d848095209f2305d06c776.jpeg,MDMA,137.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\6fd2a5f51b7d963591e24af0deacafb4.jpeg,imagenes\9d2abf0d53d848095209f2305d06c776.jpeg
2025-06-04,2025,6,Tesla,Rosa Claro,Barcelona,450,11,1,https://api.energycontrol.org/pilltable/images/be8a82d232426f1ea5283d0f49040f3e.jpeg,https://api.energycontrol.org/pilltable/images/bca6b60cfb93402afb3757de7213cd74.jpeg,MDMA,180.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\be8a82d232426f1ea5283d0f49040f3e.jpeg,imagenes\bca6b60cfb93402afb3757de7213cd74.jpeg
2025-06-04,2025,6,Popeye,Verde,Barcelona,590,13,no,https://api.energycontrol.org/pilltable/images/d3a3a3eabb53caea9521ef11face21a2.jpeg,https://api.energycontrol.org/pilltable/images/721f1423b2abaeb5cd1a28c0932a8cc6.jpeg,MDMA,237.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\d3a3a3eabb53caea9521ef11face21a2.jpeg,imagenes\721f1423b2abaeb5cd1a28c0932a8cc6.jpeg
2025-06-05,2025,6,SoundCloud,Rojo,Barcelona,369,14,1,https://api.energycontrol.org/pilltable/images/a9e5fd454eb5ec3abe19781f8eeecb47.jpeg,https://api.energycontrol.org/pilltable/images/554c59a3d9694a060e2c28676ae859a4.jpeg,Ninguna sustancia activa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a9e5fd454eb5ec3abe19781f8eeecb47.jpeg,imagenes\554c59a3d9694a060e2c28676ae859a4.jpeg
2025-06-05,2025,6,Moncler,Lila,Barcelona,410,12,1,https://api.energycontrol.org/pilltable/images/9bc9fbd61e39f6a445a5ba6ee8b7edc0.jpeg,https://api.energycontrol.org/pilltable/images/e26ceabdfd5776e6ce4be7cc5e926de8.jpeg,MDMA,45.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\9bc9fbd61e39f6a445a5ba6ee8b7edc0.jpeg,imagenes\e26ceabdfd5776e6ce4be7cc5e926de8.jpeg
2025-06-05,2025,6,SoundCloud,Rosa,Barcelona,415,12,1,https://api.energycontrol.org/pilltable/images/c1c22eb804a80e45e9d989b66df6a894.jpeg,https://api.energycontrol.org/pilltable/images/6a26cc061dee32b259750ab1ce884926.jpeg,MDMA,137.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\c1c22eb804a80e45e9d989b66df6a894.jpeg,imagenes\6a26cc061dee32b259750ab1ce884926.jpeg
2025-06-05,2025,6,Punisher,Azul,Barcelona,460,13,1,https://api.energycontrol.org/pilltable/images/b3b55875a5244ea6a29663c46d73ef7e.jpeg,https://api.energycontrol.org/pilltable/images/e3b27a03836abb206b63dd3874cf06bb.jpeg,MDMA,166.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\b3b55875a5244ea6a29663c46d73ef7e.jpeg,imagenes\e3b27a03836abb206b63dd3874cf06bb.jpeg
2025-06-05,2025,6,SoundCloud,Rosa,Barcelona,450,12,1,https://api.energycontrol.org/pilltable/images/314ce7feaba0b98a1434bb0a32dbdf3c.jpeg,https://api.energycontrol.org/pilltable/images/611b5ea901ce00d72895327b06c7a820.jpeg,MDMA,230.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\314ce7feaba0b98a1434bb0a32dbdf3c.jpeg,imagenes\611b5ea901ce00d72895327b06c7a820.jpeg
2025-06-05,2025,6,Cereza,Rosa,Cádiz,455,12,1,https://api.energycontrol.org/pilltable/images/70bda2c263f3b88ae9cf23774c4729ac.jpeg,https://api.energycontrol.org/pilltable/images/71f56bd817bb5ed0f56ab3dd8f58db23.jpeg,MDMA,164.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\70bda2c263f3b88ae9cf23774c4729ac.jpeg,imagenes\71f56bd817bb5ed0f56ab3dd8f58db23.jpeg
2025-06-05,2025,6,Faraón,Amarillo,Madrid,541,13,1,https://api.energycontrol.org/pilltable/images/af35786ca996a4b3f25106cb21914675.jpeg,https://api.energycontrol.org/pilltable/images/afe95109251a6b44428fae62601b00d6.jpeg,MDMA,190.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\af35786ca996a4b3f25106cb21914675.jpeg,imagenes\afe95109251a6b44428fae62601b00d6.jpeg
2025-06-05,2025,6,Joker,Verde,Barcelona,567,13,no,https://api.energycontrol.org/pilltable/images/a956be4bd1b714f8e949c40e2ca11d21.jpeg,https://api.energycontrol.org/pilltable/images/13b4c1a21a1272d612b9a37cbf0ba70b.jpeg,MDMA,310.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a956be4bd1b714f8e949c40e2ca11d21.jpeg,imagenes\13b4c1a21a1272d612b9a37cbf0ba70b.jpeg
2025-06-05,2025,6,Heineken,Verde,Barcelona,420,12,1,https://api.energycontrol.org/pilltable/images/b9aa17d80a352fb67f0a4777c8604299.jpeg,https://api.energycontrol.org/pilltable/images/1446f09f83a22b51bab3b46b630d4d96.jpeg,MDMA,168.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\b9aa17d80a352fb67f0a4777c8604299.jpeg,imagenes\1446f09f83a22b51bab3b46b630d4d96.jpeg
2025-06-05,2025,6,Joker,Verde,Barcelona,470,13,no,https://api.energycontrol.org/pilltable/images/bf5d3a6a1c1ce7aca33137d2d4e49988.jpeg,https://api.energycontrol.org/pilltable/images/93b7b0ae578e1a58cda74df948654444.jpeg,MDMA,235.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\bf5d3a6a1c1ce7aca33137d2d4e49988.jpeg,imagenes\93b7b0ae578e1a58cda74df948654444.jpeg
2025-06-05,2025,6,Che Guevara,Rosa,Barcelona,543,13,1,https://api.energycontrol.org/pilltable/images/a73b9c9743dbffeac6de5053eebbbad6.jpeg,https://api.energycontrol.org/pilltable/images/21848dbe5e222e189a7803eece300716.jpeg,MDMA,185.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a73b9c9743dbffeac6de5053eebbbad6.jpeg,imagenes\21848dbe5e222e189a7803eece300716.jpeg
2025-06-05,2025,6,Punisher,Amarillo,Barcelona,380,12,1,https://api.energycontrol.org/pilltable/images/afc98c056cfbe98344ae41a2f977455f.jpeg,https://api.energycontrol.org/pilltable/images/042edddf725d1105e1ed6132d1c0b061.jpeg,Ninguna sustancia activa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\afc98c056cfbe98344ae41a2f977455f.jpeg,imagenes\042edddf725d1105e1ed6132d1c0b061.jpeg
2025-06-05,2025,6,Louis Vuitton LV,Rosa,Barcelona,397,11,,https://api.energycontrol.org/pilltable/images/12b094f6a475528f8d3beb4d35c615ac.jpeg,https://api.energycontrol.org/pilltable/images/24f34ae614cb230e5d3cfe1b2372e3f5.jpeg,MDMA,127.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\12b094f6a475528f8d3beb4d35c615ac.jpeg,imagenes\24f34ae614cb230e5d3cfe1b2372e3f5.jpeg
2025-06-05,2025,6,SoundCloud,Rosa,Barcelona,390,14,1,https://api.energycontrol.org/pilltable/images/da036cc88f8b99a69c3eb87eb8a72b69.jpeg,https://api.energycontrol.org/pilltable/images/f3d589ac855938d67e1e1f8ce7147b95.jpeg,MDMA,203.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\da036cc88f8b99a69c3eb87eb8a72b69.jpeg,imagenes\f3d589ac855938d67e1e1f8ce7147b95.jpeg
2025-06-05,2025,6,SoundCloud,Naranja,Barcelona,0,13,1,https://api.energycontrol.org/pilltable/images/d8995ddacc2eb52c60bf96d2caad7e31.jpeg,https://api.energycontrol.org/pilltable/images/54f1f161d601dadfea8c4880e71381fc.jpeg,Ninguna sustancia activa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\d8995ddacc2eb52c60bf96d2caad7e31.jpeg,imagenes\54f1f161d601dadfea8c4880e71381fc.jpeg
2025-06-05,2025,6,SoundCloud,Naranja Claro,Barcelona,470,13,1,https://api.energycontrol.org/pilltable/images/40b924e6c5845974e94f303b509e9414.jpeg,https://api.energycontrol.org/pilltable/images/d5022f0453810dba6e9e31044dc86357.jpeg,MDMA,184.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\40b924e6c5845974e94f303b509e9414.jpeg,imagenes\d5022f0453810dba6e9e31044dc86357.jpeg
2025-06-05,2025,6,Superman,Rosa,Barcelona,440,10,1,https://api.energycontrol.org/pilltable/images/6a58674a3e1e7835d41a2ae6eb3b7d5d.jpeg,https://api.energycontrol.org/pilltable/images/a6f362110b1a4e20d577c720aff22b59.jpeg,MDMA,163.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\6a58674a3e1e7835d41a2ae6eb3b7d5d.jpeg,imagenes\a6f362110b1a4e20d577c720aff22b59.jpeg
2025-06-05,2025,6,LL,Rojo Claro,Madrid,47,5,1,https://api.energycontrol.org/pilltable/images/a099ed9eb7cd1d7d0d2a4a2327e661bb.jpeg,https://api.energycontrol.org/pilltable/images/e5aa7c28baaa51382c458d873966970b.jpeg,4-HO-MET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a099ed9eb7cd1d7d0d2a4a2327e661bb.jpeg,imagenes\e5aa7c28baaa51382c458d873966970b.jpeg
2025-06-05,2025,6,2CB,Marrón Claro,Madrid,242,11,no,https://api.energycontrol.org/pilltable/images/1201650561acae6b86d3f682ca27dd57.jpeg,https://api.energycontrol.org/pilltable/images/2052295aed931f0bf9bfca8aa8b32c70.jpeg,2C-B,11.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\1201650561acae6b86d3f682ca27dd57.jpeg,imagenes\2052295aed931f0bf9bfca8aa8b32c70.jpeg
2025-06-05,2025,6,Grim Reaper,Gris Claro,Madrid,641,16,1,https://api.energycontrol.org/pilltable/images/ef9e8c0121572a6e9c500bf34f04fb9a.jpeg,https://api.energycontrol.org/pilltable/images/ea083a08db95542ce223c37f565efc84.jpeg,MDMA,236.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ef9e8c0121572a6e9c500bf34f04fb9a.jpeg,imagenes\ea083a08db95542ce223c37f565efc84.jpeg
2025-06-05,2025,6,Grim Reaper,Gris,Barcelona,350,11,1,https://api.energycontrol.org/pilltable/images/165e9a011749e15ae6f3c677b320e404.jpeg,https://api.energycontrol.org/pilltable/images/c07e0cd67f85c916bab2c56feb594eac.jpeg,MDMA,147.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\165e9a011749e15ae6f3c677b320e404.jpeg,imagenes\c07e0cd67f85c916bab2c56feb594eac.jpeg
2025-06-05,2025,6,Netflix,Rojo,Barcelona,470,13,no,https://api.energycontrol.org/pilltable/images/11e1c021b36e832604b6d5b033c0fa78.jpeg,https://api.energycontrol.org/pilltable/images/363720d406ded3cddb26721db457c27c.jpeg,MDMA,225.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\11e1c021b36e832604b6d5b033c0fa78.jpeg,imagenes\363720d406ded3cddb26721db457c27c.jpeg
2025-06-06,2025,6,SoundCloud,Rosa,Barcelona,404,14,,https://api.energycontrol.org/pilltable/images/9812e7701efab8b0b51f3a159c9ec008.jpeg,https://api.energycontrol.org/pilltable/images/d0c37d444f81a96d97dc69ff29b94fe7.jpeg,MDMA,242.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\9812e7701efab8b0b51f3a159c9ec008.jpeg,imagenes\d0c37d444f81a96d97dc69ff29b94fe7.jpeg
2025-06-06,2025,6,Pop Smoke,Morado,Barcelona,609,18,-1,https://api.energycontrol.org/pilltable/images/2febcadfa6a5a065ddfa6785510b6296.jpeg,https://api.energycontrol.org/pilltable/images/b050e9880b0b475d915540e3b307e0be.jpeg,MDMA,207.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\2febcadfa6a5a065ddfa6785510b6296.jpeg,imagenes\b050e9880b0b475d915540e3b307e0be.jpeg
2025-06-06,2025,6,Moncler,Rojo,Barcelona,461,11,1,https://api.energycontrol.org/pilltable/images/925195e785e4272a4777a9e8ffd3ab53.jpeg,https://api.energycontrol.org/pilltable/images/f72a29129abf2548652e9d026823a51a.jpeg,MDMA,240.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\925195e785e4272a4777a9e8ffd3ab53.jpeg,imagenes\f72a29129abf2548652e9d026823a51a.jpeg
2025-06-06,2025,6,Punisher,Rosa,Barcelona,497,10,1,https://api.energycontrol.org/pilltable/images/6477122e05e69ed1b3b2f9a45fc45d07.jpeg,https://api.energycontrol.org/pilltable/images/b40e966fbaf66e7a197fa0d9fee5368b.jpeg,MDMA,140.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\6477122e05e69ed1b3b2f9a45fc45d07.jpeg,imagenes\b40e966fbaf66e7a197fa0d9fee5368b.jpeg
2025-06-06,2025,6,Escudo,Rosa,Barcelona,428,10,1,https://api.energycontrol.org/pilltable/images/70a9a402ae0d14d649901121724cbc39.jpeg,https://api.energycontrol.org/pilltable/images/6de025501f221406658bfff714825c8b.jpeg,MDMA,110.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\70a9a402ae0d14d649901121724cbc39.jpeg,imagenes\6de025501f221406658bfff714825c8b.jpeg
2025-06-06,2025,6,Domino,Verde,Barcelona,441,12,no,https://api.energycontrol.org/pilltable/images/00dd0a6e764968171036283c398c7e25.jpeg,https://api.energycontrol.org/pilltable/images/e7b3f23d3fa5866c30284b2457641da2.jpeg,MDMA,185.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\00dd0a6e764968171036283c398c7e25.jpeg,imagenes\e7b3f23d3fa5866c30284b2457641da2.jpeg
2025-06-06,2025,6,SoundCloud,Rosa,Barcelona,500,13,no,https://api.energycontrol.org/pilltable/images/0e9dc124fcdbc587d381333c07c83129.jpeg,https://api.energycontrol.org/pilltable/images/93f3ee26c9b9f0149ab80dc0ef39c144.jpeg,MDMA,140.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\0e9dc124fcdbc587d381333c07c83129.jpeg,imagenes\93f3ee26c9b9f0149ab80dc0ef39c144.jpeg
2025-06-06,2025,6,Grim Reaper,Gris,Barcelona,391,9,1,https://api.energycontrol.org/pilltable/images/ceb18c25a75989ee4d6d45d3375c1913.jpeg,https://api.energycontrol.org/pilltable/images/cae7b2bcca79699b0771b9294e624460.jpeg,MDMA,188.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ceb18c25a75989ee4d6d45d3375c1913.jpeg,imagenes\cae7b2bcca79699b0771b9294e624460.jpeg
2025-06-06,2025,6,My Brand,Rosa,Barcelona,543,14,1,https://api.energycontrol.org/pilltable/images/4dd1543f4d3285a90000bece9e1994ac.jpeg,https://api.energycontrol.org/pilltable/images/a0047be32152fbcf3d726239c4898dd2.jpeg,MDMA,98.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\4dd1543f4d3285a90000bece9e1994ac.jpeg,imagenes\a0047be32152fbcf3d726239c4898dd2.jpeg
